provincia,anyo,compraventas_vivienda,poblacion_provincia,viajeros,pernoctaciones,compraventas_per_capita
Jaén,2010,12756.0,337861.0,2633732.0,123980.0,0.037755
Jaén,2011,11976.0,670600.0,2599318.0,125099.0,0.017859
Jaén,2011,11976.0,333384.0,2599318.0,125099.0,0.035923
Jaén,2011,11976.0,337216.0,2599318.0,125099.0,0.035514
Jaén,2012,10407.0,670242.0,2449369.0,123743.0,0.015527
Jaén,2012,10407.0,334226.0,2449369.0,123743.0,0.031138
Jaén,2012,10407.0,336016.0,2449369.0,123743.0,0.030972
Jaén,2013,8301.0,664916.0,2411039.0,119714.0,0.012484
Jaén,2013,8301.0,330505.0,2411039.0,119714.0,0.025116
Jaén,2013,8301.0,334411.0,2411039.0,119714.0,0.024823
Jaén,2014,8034.0,659033.0,2465461.0,117185.0,0.012191
Jaén,2014,8034.0,326583.0,2465461.0,117185.0,0.0246
Jaén,2014,8034.0,332450.0,2465461.0,117185.0,0.024166
Jaén,2015,9840.0,654170.0,2695096.0,171670.0,0.015042
Jaén,2015,9840.0,323861.0,2695096.0,171670.0,0.030383
Jaén,2015,9840.0,330309.0,2695096.0,171670.0,0.02979
Jaén,2016,11289.0,648250.0,2862969.0,167917.0,0.017415
Jaén,2016,11289.0,320862.0,2862969.0,167917.0,0.035183
Jaén,2016,11289.0,327388.0,2862969.0,167917.0,0.034482
Jaén,2017,13254.0,643484.0,3001888.0,168149.0,0.020597
Jaén,2017,13254.0,318430.0,3001888.0,168149.0,0.041623
Jaén,2017,13254.0,325054.0,3001888.0,168149.0,0.040775
Jaén,2018,14157.0,638099.0,3020261.0,167165.0,0.022186
Jaén,2018,14157.0,315549.0,3020261.0,167165.0,0.044865
Jaén,2018,14157.0,322550.0,3020261.0,167165.0,0.043891
Jaén,2019,14253.0,633564.0,2943509.0,161716.0,0.022497
Jaén,2019,14253.0,313356.0,2943509.0,161716.0,0.045485
Jaén,2019,14253.0,320208.0,2943509.0,161716.0,0.044512
Jaén,2020,13497.0,631381.0,1343714.0,107384.0,0.021377
Jaén,2020,13497.0,312364.0,1343714.0,107384.0,0.043209
Jaén,2020,13497.0,319017.0,1343714.0,107384.0,0.042308
Jaén,2021,16308.0,627190.0,2187345.0,139808.0,0.026002
Jaén,2021,16308.0,310323.0,2187345.0,139808.0,0.052552
Jaén,2021,16308.0,316867.0,2187345.0,139808.0,0.051466
Jaén,2022,18507.0,,3048710.0,159986.0,
Jaén,2023,18897.0,,3085466.0,162666.0,
Jaén,2024,20532.0,,3287357.0,163301.0,
León,1996,,517191.0,,,
León,1996,,253256.0,,,
León,1996,,263935.0,,,
León,1998,,506365.0,,,
León,1998,,247569.0,,,
León,1998,,258796.0,,,
León,1999,,506511.0,3074062.0,11105.0,
León,1999,,247677.0,3074062.0,11105.0,
León,1999,,258834.0,3074062.0,11105.0,
León,2000,,502155.0,3373428.0,10961.0,
León,2000,,245282.0,3373428.0,10961.0,
León,2000,,256873.0,3373428.0,10961.0,
León,2001,,499517.0,3265746.0,119172.0,
León,2001,,243846.0,3265746.0,119172.0,
León,2001,,255671.0,3265746.0,119172.0,
León,2002,,496655.0,3251210.0,122161.0,
León,2002,,242409.0,3251210.0,122161.0,
León,2002,,254246.0,3251210.0,122161.0,
León,2003,,495998.0,3384119.0,125270.0,
León,2003,,242106.0,3384119.0,125270.0,
León,2003,,253892.0,3384119.0,125270.0,
León,2004,,492720.0,3838288.0,129077.0,
León,2004,,240342.0,3838288.0,129077.0,
León,2004,,252378.0,3838288.0,129077.0,
León,2005,,495902.0,3523436.0,131343.0,
León,2005,,241756.0,3523436.0,131343.0,
León,2005,,254146.0,3523436.0,131343.0,
León,2006,,498223.0,3723676.0,138814.0,
León,2006,,243051.0,3723676.0,138814.0,
León,2006,,255172.0,3723676.0,138814.0,
León,2007,23784.0,497387.0,4439735.0,144318.0,0.047818
León,2007,23784.0,242939.0,4439735.0,144318.0,0.097901
León,2007,23784.0,254448.0,4439735.0,144318.0,0.093473
León,2008,16737.0,500200.0,3964247.0,146639.0,0.033461
León,2008,16737.0,244786.0,3964247.0,146639.0,0.068374
León,2008,16737.0,255414.0,3964247.0,146639.0,0.065529
León,2009,10692.0,500169.0,3828835.0,147956.0,0.021377
León,2009,10692.0,244716.0,3828835.0,147956.0,0.043691
León,2009,10692.0,255453.0,3828835.0,147956.0,0.041855
León,2010,12405.0,499284.0,3971078.0,148389.0,0.024846
León,2010,12405.0,244199.0,3971078.0,148389.0,0.050799
León,2010,12405.0,255085.0,3971078.0,148389.0,0.048631
León,2011,9801.0,497799.0,3717708.0,148272.0,0.019689
León,2011,9801.0,243316.0,3717708.0,148272.0,0.040281
León,2011,9801.0,254483.0,3717708.0,148272.0,0.038513
León,2012,7818.0,494451.0,3434257.0,148879.0,0.015811
León,2012,7818.0,241749.0,3434257.0,148879.0,0.032339
León,2012,7818.0,252702.0,3434257.0,148879.0,0.030938
León,2013,7479.0,489752.0,3598836.0,151295.0,0.015271
León,2013,7479.0,239179.0,3598836.0,151295.0,0.031269
León,2013,7479.0,250573.0,3598836.0,151295.0,0.029848
León,2014,6222.0,484694.0,3669708.0,146013.0,0.012837
León,2014,6222.0,236537.0,3669708.0,146013.0,0.026305
León,2014,6222.0,248157.0,3669708.0,146013.0,0.025073
León,2015,7125.0,479395.0,4042698.0,210753.0,0.014862
León,2015,7125.0,233664.0,4042698.0,210753.0,0.030493
León,2015,7125.0,245731.0,4042698.0,210753.0,0.028995
León,2016,7725.0,473604.0,4273506.0,216777.0,0.016311
León,2016,7725.0,230727.0,4273506.0,216777.0,0.033481
León,2016,7725.0,242877.0,4273506.0,216777.0,0.031806
León,2017,8445.0,468316.0,4192034.0,212899.0,0.018033
León,2017,8445.0,228059.0,4192034.0,212899.0,0.03703
León,2017,8445.0,240257.0,4192034.0,212899.0,0.03515
León,2018,9294.0,463746.0,3820682.0,196986.0,0.020041
León,2018,9294.0,225646.0,3820682.0,196986.0,0.041188
León,2018,9294.0,238100.0,3820682.0,196986.0,0.039034
León,2019,9885.0,460001.0,4105088.0,199061.0,0.021489
León,2019,9885.0,223744.0,4105088.0,199061.0,0.04418
León,2019,9885.0,236257.0,4105088.0,199061.0,0.04184
León,2020,9555.0,456439.0,1487615.0,112429.0,0.020934
León,2020,9555.0,221904.0,1487615.0,112429.0,0.043059
León,2020,9555.0,234535.0,1487615.0,112429.0,0.04074
León,2021,11874.0,451706.0,2848612.0,157738.0,0.026287
León,2021,11874.0,219532.0,2848612.0,157738.0,0.054088
León,2021,11874.0,232174.0,2848612.0,157738.0,0.051143
León,2022,13584.0,,4285730.0,189354.0,
León,2023,12789.0,,4488842.0,191808.0,
León,2024,16044.0,,4669140.0,195054.0,
Lleida,1996,,356456.0,,,
Lleida,1996,,177372.0,,,
Lleida,1996,,179084.0,,,
Lleida,1998,,357903.0,,,
Lleida,1998,,178152.0,,,
Lleida,1998,,179751.0,,,
Lleida,1999,,359361.0,4842510.0,21894.0,
Lleida,1999,,179089.0,4842510.0,21894.0,
Lleida,1999,,180272.0,4842510.0,21894.0,
Lleida,2000,,361590.0,4886334.0,19977.0,
Lleida,2000,,180132.0,4886334.0,19977.0,
Lleida,2000,,181458.0,4886334.0,19977.0,
Lleida,2001,,365023.0,5064491.0,184009.0,
Lleida,2001,,182362.0,5064491.0,184009.0,
Lleida,2001,,182661.0,5064491.0,184009.0,
Lleida,2002,,371055.0,4785669.0,180425.0,
Lleida,2002,,186026.0,4785669.0,180425.0,
Lleida,2002,,185029.0,4785669.0,180425.0,
Lleida,2003,,377639.0,4712200.0,185821.0,
Lleida,2003,,189998.0,4712200.0,185821.0,
Lleida,2003,,187641.0,4712200.0,185821.0,
Lleida,2004,,385092.0,5187149.0,201779.0,
Lleida,2004,,194378.0,5187149.0,201779.0,
Lleida,2004,,190714.0,5187149.0,201779.0,
Lleida,2005,,399439.0,5553981.0,213620.0,
Lleida,2005,,203618.0,5553981.0,213620.0,
Lleida,2005,,195821.0,5553981.0,213620.0,
Lleida,2006,,407496.0,5652319.0,216119.0,
Lleida,2006,,208332.0,5652319.0,216119.0,
Lleida,2006,,199164.0,5652319.0,216119.0,
Lleida,2007,27603.0,414015.0,5394122.0,214365.0,0.066671
Lleida,2007,27603.0,211268.0,5394122.0,214365.0,0.130654
Lleida,2007,27603.0,202747.0,5394122.0,214365.0,0.136145
Lleida,2008,17301.0,426872.0,5443230.0,214617.0,0.04053
Lleida,2008,17301.0,218379.0,5443230.0,214617.0,0.079225
Lleida,2008,17301.0,208493.0,5443230.0,214617.0,0.082981
Lleida,2009,10923.0,436402.0,5005736.0,213041.0,0.02503
Lleida,2009,10923.0,223095.0,5005736.0,213041.0,0.048961
Lleida,2009,10923.0,213307.0,5005736.0,213041.0,0.051208
Lleida,2010,10449.0,439768.0,4974631.0,215335.0,0.02376
Lleida,2010,10449.0,224397.0,4974631.0,215335.0,0.046565
Lleida,2010,10449.0,215371.0,4974631.0,215335.0,0.048516
Lleida,2011,8628.0,442308.0,4998357.0,219825.0,0.019507
Lleida,2011,8628.0,225388.0,4998357.0,219825.0,0.038281
Lleida,2011,8628.0,216920.0,4998357.0,219825.0,0.039775
Lleida,2012,8508.0,443032.0,4837253.0,215814.0,0.019204
Lleida,2012,8508.0,225345.0,4837253.0,215814.0,0.037755
Lleida,2012,8508.0,217687.0,4837253.0,215814.0,0.039084
Lleida,2013,7737.0,440915.0,4462640.0,205916.0,0.017548
Lleida,2013,7737.0,223779.0,4462640.0,205916.0,0.034574
Lleida,2013,7737.0,217136.0,4462640.0,205916.0,0.035632
Lleida,2014,6828.0,438001.0,4615699.0,199345.0,0.015589
Lleida,2014,6828.0,221891.0,4615699.0,199345.0,0.030772
Lleida,2014,6828.0,216110.0,4615699.0,199345.0,0.031595
Lleida,2015,7953.0,436029.0,4816271.0,276969.0,0.01824
Lleida,2015,7953.0,220719.0,4816271.0,276969.0,0.036032
Lleida,2015,7953.0,215310.0,4816271.0,276969.0,0.036937
Lleida,2016,9213.0,434041.0,5069274.0,282959.0,0.021226
Lleida,2016,9213.0,219917.0,5069274.0,282959.0,0.041893
Lleida,2016,9213.0,214124.0,5069274.0,282959.0,0.043026
Lleida,2017,10209.0,432384.0,5415110.0,287288.0,0.023611
Lleida,2017,10209.0,219059.0,5415110.0,287288.0,0.046604
Lleida,2017,10209.0,213325.0,5415110.0,287288.0,0.047857
Lleida,2018,11835.0,432866.0,5669619.0,283413.0,0.027341
Lleida,2018,11835.0,219509.0,5669619.0,283413.0,0.053916
Lleida,2018,11835.0,213357.0,5669619.0,283413.0,0.05547
Lleida,2019,11250.0,434930.0,5873661.0,285535.0,0.025866
Lleida,2019,11250.0,220878.0,5873661.0,285535.0,0.050933
Lleida,2019,11250.0,214052.0,5873661.0,285535.0,0.052557
Lleida,2020,9996.0,438517.0,3291992.0,189448.0,0.022795
Lleida,2020,9996.0,223323.0,3291992.0,189448.0,0.04476
Lleida,2020,9996.0,215194.0,3291992.0,189448.0,0.046451
Lleida,2021,15177.0,439727.0,4019681.0,216896.0,0.034515
Lleida,2021,15177.0,224156.0,4019681.0,216896.0,0.067707
Lleida,2021,15177.0,215571.0,4019681.0,216896.0,0.070404
Lleida,2022,15081.0,,5800838.0,274739.0,
Lleida,2023,14979.0,,5949136.0,276512.0,
Lleida,2024,17541.0,,6149743.0,280434.0,
Lugo,1996,,370303.0,,,
Lugo,1996,,180550.0,,,
Lugo,1996,,189753.0,,,
Lugo,1998,,367751.0,,,
Lugo,1998,,179056.0,,,
Lugo,1998,,188695.0,,,
Lugo,1999,,366934.0,1866768.0,7306.0,
Lugo,1999,,178537.0,1866768.0,7306.0,
Lugo,1999,,188397.0,1866768.0,7306.0,
Lugo,2000,,365619.0,1911936.0,9060.0,
Lugo,2000,,177594.0,1911936.0,9060.0,
Lugo,2000,,188025.0,1911936.0,9060.0,
Lugo,2001,,364125.0,2112653.0,96298.0,
Lugo,2001,,176856.0,2112653.0,96298.0,
Lugo,2001,,187269.0,2112653.0,96298.0,
Lugo,2002,,361782.0,2240797.0,96848.0,
Lugo,2002,,175583.0,2240797.0,96848.0,
Lugo,2002,,186199.0,2240797.0,96848.0,
Lugo,2003,,360512.0,2032699.0,96662.0,
Lugo,2003,,174906.0,2032699.0,96662.0,
Lugo,2003,,185606.0,2032699.0,96662.0,
Lugo,2004,,358452.0,2433075.0,105316.0,
Lugo,2004,,173812.0,2433075.0,105316.0,
Lugo,2004,,184640.0,2433075.0,105316.0,
Lugo,2005,,357625.0,2488137.0,107818.0,
Lugo,2005,,173399.0,2488137.0,107818.0,
Lugo,2005,,184226.0,2488137.0,107818.0,
Lugo,2006,,356595.0,2658773.0,108846.0,
Lugo,2006,,172967.0,2658773.0,108846.0,
Lugo,2006,,183628.0,2658773.0,108846.0,
Lugo,2007,11517.0,355176.0,2779416.0,113302.0,0.032426
Lugo,2007,11517.0,172422.0,2779416.0,113302.0,0.066795
Lugo,2007,11517.0,182754.0,2779416.0,113302.0,0.063019
Lugo,2008,11712.0,355549.0,2851376.0,120129.0,0.032941
Lugo,2008,11712.0,172914.0,2851376.0,120129.0,0.067733
Lugo,2008,11712.0,182635.0,2851376.0,120129.0,0.064128
Lugo,2009,8865.0,355195.0,2704602.0,123460.0,0.024958
Lugo,2009,8865.0,172943.0,2704602.0,123460.0,0.05126
Lugo,2009,8865.0,182252.0,2704602.0,123460.0,0.048641
Lugo,2010,9357.0,353504.0,3098351.0,123926.0,0.026469
Lugo,2010,9357.0,171983.0,3098351.0,123926.0,0.054407
Lugo,2010,9357.0,181521.0,3098351.0,123926.0,0.051548
Lugo,2011,6897.0,351530.0,2797677.0,126552.0,0.01962
Lugo,2011,6897.0,170854.0,2797677.0,126552.0,0.040368
Lugo,2011,6897.0,180676.0,2797677.0,126552.0,0.038173
Lugo,2012,5460.0,348902.0,2576133.0,125747.0,0.015649
Lugo,2012,5460.0,169536.0,2576133.0,125747.0,0.032206
Lugo,2012,5460.0,179366.0,2576133.0,125747.0,0.030441
Lugo,2013,6141.0,346005.0,2838749.0,127405.0,0.017748
Lugo,2013,6141.0,168013.0,2838749.0,127405.0,0.036551
Lugo,2013,6141.0,177992.0,2838749.0,127405.0,0.034502
Lugo,2014,5742.0,342748.0,3164238.0,132410.0,0.016753
Lugo,2014,5742.0,166325.0,3164238.0,132410.0,0.034523
Lugo,2014,5742.0,176423.0,3164238.0,132410.0,0.032547
Lugo,2015,5787.0,339386.0,3475527.0,188076.0,0.017051
Lugo,2015,5787.0,164605.0,3475527.0,188076.0,0.035157
Lugo,2015,5787.0,174781.0,3475527.0,188076.0,0.03311
Lugo,2016,5406.0,336527.0,3508685.0,182112.0,0.016064
Lugo,2016,5406.0,163154.0,3508685.0,182112.0,0.033134
Lugo,2016,5406.0,173373.0,3508685.0,182112.0,0.031181
Lugo,2017,5307.0,333634.0,3532779.0,181540.0,0.015907
Lugo,2017,5307.0,161775.0,3532779.0,181540.0,0.032805
Lugo,2017,5307.0,171859.0,3532779.0,181540.0,0.03088
Lugo,2018,5979.0,331327.0,3273950.0,174143.0,0.018046
Lugo,2018,5979.0,160647.0,3273950.0,174143.0,0.037218
Lugo,2018,5979.0,170680.0,3273950.0,174143.0,0.03503
Lugo,2019,5526.0,329587.0,3566276.0,180522.0,0.016766
Lugo,2019,5526.0,159686.0,3566276.0,180522.0,0.034605
Lugo,2019,5526.0,169901.0,3566276.0,180522.0,0.032525
Lugo,2020,4881.0,327946.0,1262704.0,117158.0,0.014884
Lugo,2020,4881.0,158842.0,1262704.0,117158.0,0.030729
Lugo,2020,4881.0,169104.0,1262704.0,117158.0,0.028864
Lugo,2021,7260.0,326013.0,2635071.0,151685.0,0.022269
Lugo,2021,7260.0,157892.0,2635071.0,151685.0,0.045981
Lugo,2021,7260.0,168121.0,2635071.0,151685.0,0.043183
Lugo,2022,7809.0,,3566135.0,171136.0,
Lugo,2023,6927.0,,3748986.0,180798.0,
Lugo,2024,9072.0,,4059498.0,184325.0,
Madrid,1996,,5022289.0,,,
Madrid,1996,,2411548.0,,,
Madrid,1996,,2610741.0,,,
Madrid,1998,,5091336.0,,,
Madrid,1998,,2444919.0,,,
Madrid,1998,,2646417.0,,,
Madrid,1999,,5145325.0,,,
Madrid,1999,,2472098.0,,,
Madrid,1999,,2673227.0,,,
Madrid,2000,,5205408.0,,,
Madrid,2000,,2501285.0,,,
Madrid,2000,,2704123.0,,,
Madrid,2001,,5372433.0,,,
Madrid,2001,,2584779.0,,,
Madrid,2001,,2787654.0,,,
Madrid,2002,,5527152.0,,,
Madrid,2002,,2663407.0,,,
Madrid,2002,,2863745.0,,,
Madrid,2003,,5718942.0,,,
Madrid,2003,,2760877.0,,,
Madrid,2003,,2958065.0,,,
Madrid,2004,,5804829.0,,,
Madrid,2004,,2804962.0,,,
Madrid,2004,,2999867.0,,,
Madrid,2005,,5964143.0,,,
Madrid,2005,,2887718.0,,,
Madrid,2005,,3076425.0,,,
Madrid,2006,,6008183.0,,,
Madrid,2006,,2908654.0,,,
Madrid,2006,,3099529.0,,,
Madrid,2007,254790.0,6081689.0,,,0.041895
Madrid,2007,254790.0,2943778.0,,,0.086552
Madrid,2007,254790.0,3137911.0,,,0.081197
Madrid,2008,177882.0,6271638.0,,,0.028363
Madrid,2008,177882.0,3040658.0,,,0.058501
Madrid,2008,177882.0,3230980.0,,,0.055055
Madrid,2009,155172.0,6386932.0,,,0.024295
Madrid,2009,155172.0,3094874.0,,,0.050138
Madrid,2009,155172.0,3292058.0,,,0.047135
Madrid,2010,182034.0,6458684.0,,,0.028184
Madrid,2010,182034.0,3124438.0,,,0.058261
Madrid,2010,182034.0,3334246.0,,,0.054595
Madrid,2011,147612.0,6489680.0,,,0.022746
Madrid,2011,147612.0,3132844.0,,,0.047118
Madrid,2011,147612.0,3356836.0,,,0.043974
Madrid,2012,123084.0,6498560.0,,,0.01894
Madrid,2012,123084.0,3130241.0,,,0.039321
Madrid,2012,123084.0,3368319.0,,,0.036542
Madrid,2013,124134.0,6495551.0,,,0.019111
Madrid,2013,124134.0,3123724.0,,,0.039739
Madrid,2013,124134.0,3371827.0,,,0.036815
Madrid,2014,133464.0,6454440.0,,,0.020678
Madrid,2014,133464.0,3099641.0,,,0.043058
Madrid,2014,133464.0,3354799.0,,,0.039783
Madrid,2015,155655.0,6436996.0,,,0.024181
Madrid,2015,155655.0,3087022.0,,,0.050422
Madrid,2015,155655.0,3349974.0,,,0.046465
Madrid,2016,177177.0,6466996.0,,,0.027397
Madrid,2016,177177.0,3098631.0,,,0.057179
Madrid,2016,177177.0,3368365.0,,,0.0526
Madrid,2017,211236.0,6507184.0,,,0.032462
Madrid,2017,211236.0,3115522.0,,,0.067801
Madrid,2017,211236.0,3391662.0,,,0.062281
Madrid,2018,229809.0,6578079.0,,,0.034936
Madrid,2018,229809.0,3147872.0,,,0.073005
Madrid,2018,229809.0,3430207.0,,,0.066996
Madrid,2019,215385.0,6663394.0,,,0.032324
Madrid,2019,215385.0,3187312.0,,,0.067576
Madrid,2019,215385.0,3476082.0,,,0.061962
Madrid,2020,175614.0,6779888.0,,,0.025902
Madrid,2020,175614.0,3243793.0,,,0.054138
Madrid,2020,175614.0,3536095.0,,,0.049663
Madrid,2021,242808.0,6751251.0,,,0.035965
Madrid,2021,242808.0,3229700.0,,,0.07518
Madrid,2021,242808.0,3521551.0,,,0.068949
Madrid,2022,250542.0,,,,
Madrid,2023,209865.0,,,,
Madrid,2024,233826.0,,,,
Melilla,1996,,59576.0,,,
Melilla,1996,,29647.0,,,
Melilla,1996,,29929.0,,,
Melilla,1998,,60108.0,,,
Melilla,1998,,30569.0,,,
Melilla,1998,,29539.0,,,
Melilla,1999,,56929.0,,,
Melilla,1999,,28952.0,,,
Melilla,1999,,27977.0,,,
Melilla,2000,,66263.0,,,
Melilla,2000,,33976.0,,,
Melilla,2000,,32287.0,,,
Melilla,2001,,68789.0,,,
Melilla,2001,,35027.0,,,
Melilla,2001,,33762.0,,,
Melilla,2002,,69184.0,,,
Melilla,2002,,35178.0,,,
Melilla,2002,,34006.0,,,
Melilla,2003,,68463.0,,,
Melilla,2003,,34737.0,,,
Melilla,2003,,33726.0,,,
Melilla,2004,,68016.0,,,
Melilla,2004,,34455.0,,,
Melilla,2004,,33561.0,,,
Melilla,2005,,65488.0,,,
Melilla,2005,,33322.0,,,
Melilla,2005,,32166.0,,,
Melilla,2006,,66871.0,,,
Melilla,2006,,33962.0,,,
Melilla,2006,,32909.0,,,
Melilla,2007,3510.0,69440.0,,,0.050547
Melilla,2007,3510.0,35208.0,,,0.099693
Melilla,2007,3510.0,34232.0,,,0.102536
Melilla,2008,1893.0,71448.0,,,0.026495
Melilla,2008,1893.0,36336.0,,,0.052097
Melilla,2008,1893.0,35112.0,,,0.053913
Melilla,2009,1737.0,73460.0,,,0.023646
Melilla,2009,1737.0,37244.0,,,0.046638
Melilla,2009,1737.0,36216.0,,,0.047962
Melilla,2010,2595.0,76034.0,,,0.034129
Melilla,2010,2595.0,38819.0,,,0.066849
Melilla,2010,2595.0,37215.0,,,0.06973
Melilla,2011,1491.0,78476.0,,,0.018999
Melilla,2011,1491.0,40256.0,,,0.037038
Melilla,2011,1491.0,38220.0,,,0.039011
Melilla,2012,1272.0,80802.0,,,0.015742
Melilla,2012,1272.0,41569.0,,,0.0306
Melilla,2012,1272.0,39233.0,,,0.032422
Melilla,2013,1095.0,83679.0,,,0.013086
Melilla,2013,1095.0,43017.0,,,0.025455
Melilla,2013,1095.0,40662.0,,,0.026929
Melilla,2014,1233.0,84509.0,,,0.01459
Melilla,2014,1233.0,43075.0,,,0.028624
Melilla,2014,1233.0,41434.0,,,0.029758
Melilla,2015,1413.0,85584.0,,,0.01651
Melilla,2015,1413.0,43593.0,,,0.032413
Melilla,2015,1413.0,41991.0,,,0.03365
Melilla,2016,1470.0,86026.0,,,0.017088
Melilla,2016,1470.0,43768.0,,,0.033586
Melilla,2016,1470.0,42258.0,,,0.034786
Melilla,2017,1491.0,86120.0,,,0.017313
Melilla,2017,1491.0,43629.0,,,0.034175
Melilla,2017,1491.0,42491.0,,,0.03509
Melilla,2018,1743.0,86384.0,,,0.020177
Melilla,2018,1743.0,43765.0,,,0.039826
Melilla,2018,1743.0,42619.0,,,0.040897
Melilla,2019,1533.0,86487.0,,,0.017725
Melilla,2019,1533.0,43894.0,,,0.034925
Melilla,2019,1533.0,42593.0,,,0.035992
Melilla,2020,1479.0,87076.0,,,0.016985
Melilla,2020,1479.0,44162.0,,,0.03349
Melilla,2020,1479.0,42914.0,,,0.034464
Melilla,2021,2142.0,86261.0,,,0.024832
Melilla,2021,2142.0,43603.0,,,0.049125
Melilla,2021,2142.0,42658.0,,,0.050213
Melilla,2022,2004.0,,,,
Melilla,2023,1497.0,,,,
Melilla,2024,1677.0,,,,
Murcia,1996,,1097249.0,,,
Murcia,1996,,541069.0,,,
Murcia,1996,,556180.0,,,
Murcia,1998,,1115068.0,,,
Murcia,1998,,551343.0,,,
Murcia,1998,,563725.0,,,
Murcia,1999,,1131128.0,,,
Murcia,1999,,559888.0,,,
Murcia,1999,,571240.0,,,
Murcia,2000,,1149328.0,,,
Murcia,2000,,570125.0,,,
Murcia,2000,,579203.0,,,
Murcia,2001,,1190378.0,,,
Murcia,2001,,595757.0,,,
Murcia,2001,,594621.0,,,
Murcia,2002,,1226993.0,,,
Murcia,2002,,616236.0,,,
Murcia,2002,,610757.0,,,
Murcia,2003,,1269230.0,,,
Murcia,2003,,639795.0,,,
Murcia,2003,,629435.0,,,
Murcia,2004,,1294694.0,,,
Murcia,2004,,652057.0,,,
Murcia,2004,,642637.0,,,
Murcia,2005,,1335792.0,,,
Murcia,2005,,677049.0,,,
Murcia,2005,,658743.0,,,
Murcia,2006,,1370306.0,,,
Murcia,2006,,697027.0,,,
Murcia,2006,,673279.0,,,
Murcia,2007,94032.0,1392117.0,,,0.067546
Murcia,2007,94032.0,706326.0,,,0.133128
Murcia,2007,94032.0,685791.0,,,0.137115
Murcia,2008,74739.0,1426109.0,,,0.052408
Murcia,2008,74739.0,722999.0,,,0.103374
Murcia,2008,74739.0,703110.0,,,0.106298
Murcia,2009,54408.0,1446520.0,,,0.037613
Murcia,2009,54408.0,731609.0,,,0.074368
Murcia,2009,54408.0,714911.0,,,0.076105
Murcia,2010,49014.0,1461979.0,,,0.033526
Murcia,2010,49014.0,738627.0,,,0.066358
Murcia,2010,49014.0,723352.0,,,0.06776
Murcia,2011,36624.0,1470069.0,,,0.024913
Murcia,2011,36624.0,741581.0,,,0.049386
Murcia,2011,36624.0,728488.0,,,0.050274
Murcia,2012,30123.0,1474449.0,,,0.02043
Murcia,2012,30123.0,742727.0,,,0.040557
Murcia,2012,30123.0,731722.0,,,0.041167
Murcia,2013,31599.0,1472049.0,,,0.021466
Murcia,2013,31599.0,739842.0,,,0.04271
Murcia,2013,31599.0,732207.0,,,0.043156
Murcia,2014,29511.0,1466818.0,,,0.020119
Murcia,2014,29511.0,735889.0,,,0.040103
Murcia,2014,29511.0,730929.0,,,0.040375
Murcia,2015,33069.0,1467288.0,,,0.022537
Murcia,2015,33069.0,735434.0,,,0.044965
Murcia,2015,33069.0,731854.0,,,0.045185
Murcia,2016,35193.0,1464847.0,,,0.024025
Murcia,2016,35193.0,733555.0,,,0.047976
Murcia,2016,35193.0,731292.0,,,0.048124
Murcia,2017,39555.0,1470273.0,,,0.026903
Murcia,2017,39555.0,736238.0,,,0.053726
Murcia,2017,39555.0,734035.0,,,0.053887
Murcia,2018,49311.0,1478509.0,,,0.033352
Murcia,2018,49311.0,740143.0,,,0.066624
Murcia,2018,49311.0,738366.0,,,0.066784
Murcia,2019,50019.0,1493898.0,,,0.033482
Murcia,2019,50019.0,747615.0,,,0.066905
Murcia,2019,50019.0,746283.0,,,0.067024
Murcia,2020,45063.0,1511251.0,,,0.029818
Murcia,2020,45063.0,756699.0,,,0.059552
Murcia,2020,45063.0,754552.0,,,0.059722
Murcia,2021,59355.0,1518486.0,,,0.039088
Murcia,2021,59355.0,760362.0,,,0.078062
Murcia,2021,59355.0,758124.0,,,0.078292
Murcia,2022,68082.0,,,,
Murcia,2023,64572.0,,,,
Murcia,2024,70644.0,,,,
Málaga,1996,,1249290.0,,,
Málaga,1996,,611750.0,,,
Málaga,1996,,637540.0,,,
Málaga,1998,,1240580.0,,,
Málaga,1998,,605927.0,,,
Málaga,1998,,634653.0,,,
Málaga,1999,,1258084.0,35211576.0,109872.0,
Málaga,1999,,612914.0,35211576.0,109872.0,
Málaga,1999,,645170.0,35211576.0,109872.0,
Málaga,2000,,1278851.0,36745744.0,128341.0,
Málaga,2000,,623607.0,36745744.0,128341.0,
Málaga,2000,,655244.0,36745744.0,128341.0,
Málaga,2001,,1302240.0,37141302.0,891912.0,
Málaga,2001,,636274.0,37141302.0,891912.0,
Málaga,2001,,665966.0,37141302.0,891912.0,
Málaga,2002,,1330010.0,36456087.0,904656.0,
Málaga,2002,,651174.0,36456087.0,904656.0,
Málaga,2002,,678836.0,36456087.0,904656.0,
Málaga,2003,,1374890.0,38694484.0,963024.0,
Málaga,2003,,675800.0,38694484.0,963024.0,
Málaga,2003,,699090.0,38694484.0,963024.0,
Málaga,2004,,1397925.0,37246530.0,1001815.0,
Málaga,2004,,688242.0,37246530.0,1001815.0,
Málaga,2004,,709683.0,37246530.0,1001815.0,
Málaga,2005,,1453409.0,39650086.0,1049716.0,
Málaga,2005,,717572.0,39650086.0,1049716.0,
Málaga,2005,,735837.0,39650086.0,1049716.0,
Málaga,2006,,1491287.0,42540635.0,1084302.0,
Málaga,2006,,737508.0,42540635.0,1084302.0,
Málaga,2006,,753779.0,42540635.0,1084302.0,
Málaga,2007,127158.0,1517523.0,43614616.0,1117558.0,0.083793
