provincia,anyo,entradas,salidas,saldo_neto,tasa_atraccion,delta_saldo_yoy,ranking_atraccion_anio,compraventas_vivienda,poblacion_provincia,viajeros,pernoctaciones,compraventas_per_capita,cob_100mbps_pct,ranking_anio
León,2018,4796,5961,-1165,-0.2429,-2429,33,9294.0,463746.0,3820682.0,196986.0,0.020041,62.0927,36.0
León,2018,4796,5961,-1165,-0.2429,-2429,33,9294.0,225646.0,3820682.0,196986.0,0.041188,62.0927,36.0
León,2018,4796,5961,-1165,-0.2429,-2429,33,9294.0,238100.0,3820682.0,196986.0,0.039034,62.0927,36.0
León,2019,8769,5830,2939,0.3352,4104,18,9885.0,460001.0,4105088.0,199061.0,0.021489,63.9323,42.0
León,2019,8769,5830,2939,0.3352,4104,18,9885.0,223744.0,4105088.0,199061.0,0.04418,63.9323,42.0
León,2019,8769,5830,2939,0.3352,4104,18,9885.0,236257.0,4105088.0,199061.0,0.04184,63.9323,42.0
León,2020,8927,4646,4281,0.4796,1342,12,9555.0,456439.0,1487615.0,112429.0,0.020934,71.8151,44.0
León,2020,8927,4646,4281,0.4796,1342,12,9555.0,221904.0,1487615.0,112429.0,0.043059,71.8151,44.0
León,2020,8927,4646,4281,0.4796,1342,12,9555.0,234535.0,1487615.0,112429.0,0.04074,71.8151,44.0
León,2021,1453,5305,-3852,-2.6511,-8133,40,11874.0,451706.0,2848612.0,157738.0,0.026287,66.586,46.0
León,2021,1453,5305,-3852,-2.6511,-8133,40,11874.0,219532.0,2848612.0,157738.0,0.054088,66.586,46.0
León,2021,1453,5305,-3852,-2.6511,-8133,40,11874.0,232174.0,2848612.0,157738.0,0.051143,66.586,46.0
Lleida,2008,15195,7202,7993,0.526,,9,17301.0,426872.0,5443230.0,214617.0,0.04053,,
Lleida,2008,15195,7202,7993,0.526,,9,17301.0,218379.0,5443230.0,214617.0,0.079225,,
Lleida,2008,15195,7202,7993,0.526,,9,17301.0,208493.0,5443230.0,214617.0,0.082981,,
Lleida,2009,10866,6705,4161,0.3829,-3832,16,10923.0,436402.0,5005736.0,213041.0,0.02503,,
Lleida,2009,10866,6705,4161,0.3829,-3832,16,10923.0,223095.0,5005736.0,213041.0,0.048961,,
Lleida,2009,10866,6705,4161,0.3829,-3832,16,10923.0,213307.0,5005736.0,213041.0,0.051208,,
Lleida,2010,6998,7006,-8,-0.0011,-4169,29,10449.0,439768.0,4974631.0,215335.0,0.02376,,
Lleida,2010,6998,7006,-8,-0.0011,-4169,29,10449.0,224397.0,4974631.0,215335.0,0.046565,,
Lleida,2010,6998,7006,-8,-0.0011,-4169,29,10449.0,215371.0,4974631.0,215335.0,0.048516,,
Lleida,2011,8183,6940,1243,0.1519,1251,24,8628.0,442308.0,4998357.0,219825.0,0.019507,,
Lleida,2011,8183,6940,1243,0.1519,1251,24,8628.0,225388.0,4998357.0,219825.0,0.038281,,
Lleida,2011,8183,6940,1243,0.1519,1251,24,8628.0,216920.0,4998357.0,219825.0,0.039775,,
Lleida,2012,2782,6805,-4023,-1.4461,-5266,36,8508.0,443032.0,4837253.0,215814.0,0.019204,,
Lleida,2012,2782,6805,-4023,-1.4461,-5266,36,8508.0,225345.0,4837253.0,215814.0,0.037755,,
Lleida,2012,2782,6805,-4023,-1.4461,-5266,36,8508.0,217687.0,4837253.0,215814.0,0.039084,,
Lleida,2013,3580,6477,-2897,-0.8092,1126,38,7737.0,440915.0,4462640.0,205916.0,0.017548,28.7861,42.0
Lleida,2013,3580,6477,-2897,-0.8092,1126,38,7737.0,223779.0,4462640.0,205916.0,0.034574,28.7861,42.0
Lleida,2013,3580,6477,-2897,-0.8092,1126,38,7737.0,217136.0,4462640.0,205916.0,0.035632,28.7861,42.0
Lleida,2014,6161,6151,10,0.0016,2907,22,6828.0,438001.0,4615699.0,199345.0,0.015589,28.8238,42.0
Lleida,2014,6161,6151,10,0.0016,2907,22,6828.0,221891.0,4615699.0,199345.0,0.030772,28.8238,42.0
Lleida,2014,6161,6151,10,0.0016,2907,22,6828.0,216110.0,4615699.0,199345.0,0.031595,28.8238,42.0
Lleida,2015,8210,6421,1789,0.2179,1779,16,7953.0,436029.0,4816271.0,276969.0,0.01824,38.1309,40.0
Lleida,2015,8210,6421,1789,0.2179,1779,16,7953.0,220719.0,4816271.0,276969.0,0.036032,38.1309,40.0
Lleida,2015,8210,6421,1789,0.2179,1779,16,7953.0,215310.0,4816271.0,276969.0,0.036937,38.1309,40.0
Lleida,2016,10244,5998,4246,0.4145,2457,13,9213.0,434041.0,5069274.0,282959.0,0.021226,43.891,39.0
Lleida,2016,10244,5998,4246,0.4145,2457,13,9213.0,219917.0,5069274.0,282959.0,0.041893,43.891,39.0
Lleida,2016,10244,5998,4246,0.4145,2457,13,9213.0,214124.0,5069274.0,282959.0,0.043026,43.891,39.0
Lleida,2017,10652,5713,4939,0.4637,693,9,10209.0,432384.0,5415110.0,287288.0,0.023611,57.336,34.0
Lleida,2017,10652,5713,4939,0.4637,693,9,10209.0,219059.0,5415110.0,287288.0,0.046604,57.336,34.0
Lleida,2017,10652,5713,4939,0.4637,693,9,10209.0,213325.0,5415110.0,287288.0,0.047857,57.336,34.0
Lleida,2018,6979,5818,1161,0.1664,-3778,24,11835.0,432866.0,5669619.0,283413.0,0.027341,67.8783,28.0
Lleida,2018,6979,5818,1161,0.1664,-3778,24,11835.0,219509.0,5669619.0,283413.0,0.053916,67.8783,28.0
Lleida,2018,6979,5818,1161,0.1664,-3778,24,11835.0,213357.0,5669619.0,283413.0,0.05547,67.8783,28.0
Lleida,2019,3922,5777,-1855,-0.473,-3016,27,11250.0,434930.0,5873661.0,285535.0,0.025866,68.6609,35.0
Lleida,2019,3922,5777,-1855,-0.473,-3016,27,11250.0,220878.0,5873661.0,285535.0,0.050933,68.6609,35.0
Lleida,2019,3922,5777,-1855,-0.473,-3016,27,11250.0,214052.0,5873661.0,285535.0,0.052557,68.6609,35.0
Lleida,2020,3373,4861,-1488,-0.4412,367,37,9996.0,438517.0,3291992.0,189448.0,0.022795,74.6799,37.0
Lleida,2020,3373,4861,-1488,-0.4412,367,37,9996.0,223323.0,3291992.0,189448.0,0.04476,74.6799,37.0
Lleida,2020,3373,4861,-1488,-0.4412,367,37,9996.0,215194.0,3291992.0,189448.0,0.046451,74.6799,37.0
Lleida,2021,6130,5400,730,0.1191,2218,23,15177.0,439727.0,4019681.0,216896.0,0.034515,79.148,37.0
Lleida,2021,6130,5400,730,0.1191,2218,23,15177.0,224156.0,4019681.0,216896.0,0.067707,79.148,37.0
Lleida,2021,6130,5400,730,0.1191,2218,23,15177.0,215571.0,4019681.0,216896.0,0.070404,79.148,37.0
Lugo,2008,1555,3764,-2209,-1.4206,,32,11712.0,355549.0,2851376.0,120129.0,0.032941,,
Lugo,2008,1555,3764,-2209,-1.4206,,32,11712.0,172914.0,2851376.0,120129.0,0.067733,,
Lugo,2008,1555,3764,-2209,-1.4206,,32,11712.0,182635.0,2851376.0,120129.0,0.064128,,
Lugo,2009,10553,3695,6858,0.6499,9067,9,8865.0,355195.0,2704602.0,123460.0,0.024958,,
Lugo,2009,10553,3695,6858,0.6499,9067,9,8865.0,172943.0,2704602.0,123460.0,0.05126,,
Lugo,2009,10553,3695,6858,0.6499,9067,9,8865.0,182252.0,2704602.0,123460.0,0.048641,,
Lugo,2010,4338,3826,512,0.118,-6346,27,9357.0,353504.0,3098351.0,123926.0,0.026469,,
Lugo,2010,4338,3826,512,0.118,-6346,27,9357.0,171983.0,3098351.0,123926.0,0.054407,,
Lugo,2010,4338,3826,512,0.118,-6346,27,9357.0,181521.0,3098351.0,123926.0,0.051548,,
Lugo,2011,2470,3875,-1405,-0.5688,-1917,32,6897.0,351530.0,2797677.0,126552.0,0.01962,,
Lugo,2011,2470,3875,-1405,-0.5688,-1917,32,6897.0,170854.0,2797677.0,126552.0,0.040368,,
Lugo,2011,2470,3875,-1405,-0.5688,-1917,32,6897.0,180676.0,2797677.0,126552.0,0.038173,,
Lugo,2012,4897,3575,1322,0.27,2727,25,5460.0,348902.0,2576133.0,125747.0,0.015649,,
Lugo,2012,4897,3575,1322,0.27,2727,25,5460.0,169536.0,2576133.0,125747.0,0.032206,,
Lugo,2012,4897,3575,1322,0.27,2727,25,5460.0,179366.0,2576133.0,125747.0,0.030441,,
Lugo,2013,12005,3343,8662,0.7215,7340,7,6141.0,346005.0,2838749.0,127405.0,0.017748,49.3219,23.0
Lugo,2013,12005,3343,8662,0.7215,7340,7,6141.0,168013.0,2838749.0,127405.0,0.036551,49.3219,23.0
Lugo,2013,12005,3343,8662,0.7215,7340,7,6141.0,177992.0,2838749.0,127405.0,0.034502,49.3219,23.0
Lugo,2014,9576,3438,6138,0.641,-2524,7,5742.0,342748.0,3164238.0,132410.0,0.016753,49.5844,26.0
Lugo,2014,9576,3438,6138,0.641,-2524,7,5742.0,166325.0,3164238.0,132410.0,0.034523,49.5844,26.0
Lugo,2014,9576,3438,6138,0.641,-2524,7,5742.0,176423.0,3164238.0,132410.0,0.032547,49.5844,26.0
Lugo,2015,3186,3531,-345,-0.1083,-6483,27,5787.0,339386.0,3475527.0,188076.0,0.017051,49.9626,29.0
Lugo,2015,3186,3531,-345,-0.1083,-6483,27,5787.0,164605.0,3475527.0,188076.0,0.035157,49.9626,29.0
Lugo,2015,3186,3531,-345,-0.1083,-6483,27,5787.0,174781.0,3475527.0,188076.0,0.03311,49.9626,29.0
Lugo,2016,5940,3376,2564,0.4316,2909,15,5406.0,336527.0,3508685.0,182112.0,0.016064,49.9465,33.0
Lugo,2016,5940,3376,2564,0.4316,2909,15,5406.0,163154.0,3508685.0,182112.0,0.033134,49.9465,33.0
Lugo,2016,5940,3376,2564,0.4316,2909,15,5406.0,173373.0,3508685.0,182112.0,0.031181,49.9465,33.0
Lugo,2017,3481,3381,100,0.0287,-2464,21,5307.0,333634.0,3532779.0,181540.0,0.015907,50.7588,43.0
Lugo,2017,3481,3381,100,0.0287,-2464,21,5307.0,161775.0,3532779.0,181540.0,0.032805,50.7588,43.0
Lugo,2017,3481,3381,100,0.0287,-2464,21,5307.0,171859.0,3532779.0,181540.0,0.03088,50.7588,43.0
Lugo,2018,5945,3729,2216,0.3728,2116,19,5979.0,331327.0,3273950.0,174143.0,0.018046,51.3924,47.0
Lugo,2018,5945,3729,2216,0.3728,2116,19,5979.0,160647.0,3273950.0,174143.0,0.037218,51.3924,47.0
Lugo,2018,5945,3729,2216,0.3728,2116,19,5979.0,170680.0,3273950.0,174143.0,0.03503,51.3924,47.0
Lugo,2019,1350,3689,-2339,-1.7326,-4555,28,5526.0,329587.0,3566276.0,180522.0,0.016766,56.0336,46.0
Lugo,2019,1350,3689,-2339,-1.7326,-4555,28,5526.0,159686.0,3566276.0,180522.0,0.034605,56.0336,46.0
Lugo,2019,1350,3689,-2339,-1.7326,-4555,28,5526.0,169901.0,3566276.0,180522.0,0.032525,56.0336,46.0
Lugo,2020,7192,2870,4322,0.6009,6661,11,4881.0,327946.0,1262704.0,117158.0,0.014884,60.4009,49.0
Lugo,2020,7192,2870,4322,0.6009,6661,11,4881.0,158842.0,1262704.0,117158.0,0.030729,60.4009,49.0
Lugo,2020,7192,2870,4322,0.6009,6661,11,4881.0,169104.0,1262704.0,117158.0,0.028864,60.4009,49.0
Lugo,2021,3771,3342,429,0.1138,-3893,25,7260.0,326013.0,2635071.0,151685.0,0.022269,61.3511,48.0
Lugo,2021,3771,3342,429,0.1138,-3893,25,7260.0,157892.0,2635071.0,151685.0,0.045981,61.3511,48.0
Lugo,2021,3771,3342,429,0.1138,-3893,25,7260.0,168121.0,2635071.0,151685.0,0.043183,61.3511,48.0
Madrid,2008,17936,79288,-61352,-3.4206,,52,177882.0,6271638.0,,,0.028363,,
Madrid,2008,17936,79288,-61352,-3.4206,,52,177882.0,3040658.0,,,0.058501,,
Madrid,2008,17936,79288,-61352,-3.4206,,52,177882.0,3230980.0,,,0.055055,,
Madrid,2009,10071,73490,-63419,-6.2972,-2067,52,155172.0,6386932.0,,,0.024295,,
Madrid,2009,10071,73490,-63419,-6.2972,-2067,52,155172.0,3094874.0,,,0.050138,,
Madrid,2009,10071,73490,-63419,-6.2972,-2067,52,155172.0,3292058.0,,,0.047135,,
Madrid,2010,4125,72549,-68424,-16.5876,-5005,52,182034.0,6458684.0,,,0.028184,,
Madrid,2010,4125,72549,-68424,-16.5876,-5005,52,182034.0,3124438.0,,,0.058261,,
Madrid,2010,4125,72549,-68424,-16.5876,-5005,52,182034.0,3334246.0,,,0.054595,,
Madrid,2011,3871,67771,-63900,-16.5074,4524,52,147612.0,6489680.0,,,0.022746,,
Madrid,2011,3871,67771,-63900,-16.5074,4524,52,147612.0,3132844.0,,,0.047118,,
Madrid,2011,3871,67771,-63900,-16.5074,4524,52,147612.0,3356836.0,,,0.043974,,
Madrid,2012,5822,62397,-56575,-9.7175,7325,52,123084.0,6498560.0,,,0.01894,,
Madrid,2012,5822,62397,-56575,-9.7175,7325,52,123084.0,3130241.0,,,0.039321,,
Madrid,2012,5822,62397,-56575,-9.7175,7325,52,123084.0,3368319.0,,,0.036542,,
Madrid,2013,3703,59207,-55504,-14.9889,1071,52,124134.0,6495551.0,,,0.019111,82.8467,3.0
Madrid,2013,3703,59207,-55504,-14.9889,1071,52,124134.0,3123724.0,,,0.039739,82.8467,3.0
Madrid,2013,3703,59207,-55504,-14.9889,1071,52,124134.0,3371827.0,,,0.036815,82.8467,3.0
Madrid,2014,5705,57410,-51705,-9.0631,3799,52,133464.0,6454440.0,,,0.020678,90.0891,2.0
Madrid,2014,5705,57410,-51705,-9.0631,3799,52,133464.0,3099641.0,,,0.043058,90.0891,2.0
Madrid,2014,5705,57410,-51705,-9.0631,3799,52,133464.0,3354799.0,,,0.039783,90.0891,2.0
Madrid,2015,13311,55077,-41766,-3.1377,9939,52,155655.0,6436996.0,,,0.024181,93.1172,2.0
Madrid,2015,13311,55077,-41766,-3.1377,9939,52,155655.0,3087022.0,,,0.050422,93.1172,2.0
Madrid,2015,13311,55077,-41766,-3.1377,9939,52,155655.0,3349974.0,,,0.046465,93.1172,2.0
Madrid,2016,6379,55188,-48809,-7.6515,-7043,52,177177.0,6466996.0,,,0.027397,94.7079,2.0
Madrid,2016,6379,55188,-48809,-7.6515,-7043,52,177177.0,3098631.0,,,0.057179,94.7079,2.0
Madrid,2016,6379,55188,-48809,-7.6515,-7043,52,177177.0,3368365.0,,,0.0526,94.7079,2.0
Madrid,2017,1639,54993,-53354,-32.5528,-4545,52,211236.0,6507184.0,,,0.032462,96.1401,3.0
Madrid,2017,1639,54993,-53354,-32.5528,-4545,52,211236.0,3115522.0,,,0.067801,96.1401,3.0
Madrid,2017,1639,54993,-53354,-32.5528,-4545,52,211236.0,3391662.0,,,0.062281,96.1401,3.0
Madrid,2018,1771,62471,-60700,-34.2744,-7346,52,229809.0,6578079.0,,,0.034936,97.129,2.0
Madrid,2018,1771,62471,-60700,-34.2744,-7346,52,229809.0,3147872.0,,,0.073005,97.129,2.0
Madrid,2018,1771,62471,-60700,-34.2744,-7346,52,229809.0,3430207.0,,,0.066996,97.129,2.0
Madrid,2019,17324,67176,-49852,-2.8776,10848,52,215385.0,6663394.0,,,0.032324,97.2985,3.0
Madrid,2019,17324,67176,-49852,-2.8776,10848,52,215385.0,3187312.0,,,0.067576,97.2985,3.0
Madrid,2019,17324,67176,-49852,-2.8776,10848,52,215385.0,3476082.0,,,0.061962,97.2985,3.0
Madrid,2020,5017,70288,-65271,-13.01,-15419,52,175614.0,6779888.0,,,0.025902,96.8534,3.0
Madrid,2020,5017,70288,-65271,-13.01,-15419,52,175614.0,3243793.0,,,0.054138,96.8534,3.0
Madrid,2020,5017,70288,-65271,-13.01,-15419,52,175614.0,3536095.0,,,0.049663,96.8534,3.0
Madrid,2021,8115,78600,-70485,-8.6858,-5214,52,242808.0,6751251.0,,,0.035965,98.4118,3.0
Madrid,2021,8115,78600,-70485,-8.6858,-5214,52,242808.0,3229700.0,,,0.07518,98.4118,3.0
Madrid,2021,8115,78600,-70485,-8.6858,-5214,52,242808.0,3521551.0,,,0.068949,98.4118,3.0
Melilla,2008,12074,1823,10251,0.849,,8,1893.0,71448.0,,,0.026495,,
Melilla,2008,12074,1823,10251,0.849,,8,1893.0,36336.0,,,0.052097,,
Melilla,2008,12074,1823,10251,0.849,,8,1893.0,35112.0,,,0.053913,,
Melilla,2009,9162,1807,7355,0.8028,-2896,7,1737.0,73460.0,,,0.023646,,
Melilla,2009,9162,1807,7355,0.8028,-2896,7,1737.0,37244.0,,,0.046638,,
Melilla,2009,9162,1807,7355,0.8028,-2896,7,1737.0,36216.0,,,0.047962,,
Melilla,2010,11627,1768,9859,0.8479,2504,7,2595.0,76034.0,,,0.034129,,
Melilla,2010,11627,1768,9859,0.8479,2504,7,2595.0,38819.0,,,0.066849,,
Melilla,2010,11627,1768,9859,0.8479,2504,7,2595.0,37215.0,,,0.06973,,
Melilla,2011,14838,2064,12774,0.8609,2915,4,1491.0,78476.0,,,0.018999,,
Melilla,2011,14838,2064,12774,0.8609,2915,4,1491.0,40256.0,,,0.037038,,
Melilla,2011,14838,2064,12774,0.8609,2915,4,1491.0,38220.0,,,0.039011,,
Melilla,2012,4803,1824,2979,0.6202,-9795,20,1272.0,80802.0,,,0.015742,,
Melilla,2012,4803,1824,2979,0.6202,-9795,20,1272.0,41569.0,,,0.0306,,
Melilla,2012,4803,1824,2979,0.6202,-9795,20,1272.0,39233.0,,,0.032422,,
Melilla,2013,4493,2117,2376,0.5288,-603,15,1095.0,83679.0,,,0.013086,83.3944,2.0
Melilla,2013,4493,2117,2376,0.5288,-603,15,1095.0,43017.0,,,0.025455,83.3944,2.0
Melilla,2013,4493,2117,2376,0.5288,-603,15,1095.0,40662.0,,,0.026929,83.3944,2.0
Melilla,2014,3822,2218,1604,0.4197,-772,17,1233.0,84509.0,,,0.01459,86.7558,4.0
Melilla,2014,3822,2218,1604,0.4197,-772,17,1233.0,43075.0,,,0.028624,86.7558,4.0
Melilla,2014,3822,2218,1604,0.4197,-772,17,1233.0,41434.0,,,0.029758,86.7558,4.0
Melilla,2015,6588,2668,3920,0.595,2316,8,1413.0,85584.0,,,0.01651,95.7825,1.0
Melilla,2015,6588,2668,3920,0.595,2316,8,1413.0,43593.0,,,0.032413,95.7825,1.0
Melilla,2015,6588,2668,3920,0.595,2316,8,1413.0,41991.0,,,0.03365,95.7825,1.0
Melilla,2016,9338,2640,6698,0.7173,2778,9,1470.0,86026.0,,,0.017088,100.0,1.0
Melilla,2016,9338,2640,6698,0.7173,2778,9,1470.0,43768.0,,,0.033586,100.0,1.0
Melilla,2016,9338,2640,6698,0.7173,2778,9,1470.0,42258.0,,,0.034786,100.0,1.0
Melilla,2017,2517,2848,-331,-0.1315,-7029,28,1491.0,86120.0,,,0.017313,100.0,1.0
Melilla,2017,2517,2848,-331,-0.1315,-7029,28,1491.0,43629.0,,,0.034175,100.0,1.0
Melilla,2017,2517,2848,-331,-0.1315,-7029,28,1491.0,42491.0,,,0.03509,100.0,1.0
Melilla,2018,10912,3214,7698,0.7055,8029,8,1743.0,86384.0,,,0.020177,100.0,1.0
Melilla,2018,10912,3214,7698,0.7055,8029,8,1743.0,43765.0,,,0.039826,100.0,1.0
Melilla,2018,10912,3214,7698,0.7055,8029,8,1743.0,42619.0,,,0.040897,100.0,1.0
Melilla,2019,9766,3442,6324,0.6476,-1374,8,1533.0,86487.0,,,0.017725,100.0,1.0
Melilla,2019,9766,3442,6324,0.6476,-1374,8,1533.0,43894.0,,,0.034925,100.0,1.0
Melilla,2019,9766,3442,6324,0.6476,-1374,8,1533.0,42593.0,,,0.035992,100.0,1.0
Melilla,2020,1174,2416,-1242,-1.0579,-7566,35,1479.0,87076.0,,,0.016985,100.0,1.0
Melilla,2020,1174,2416,-1242,-1.0579,-7566,35,1479.0,44162.0,,,0.03349,100.0,1.0
Melilla,2020,1174,2416,-1242,-1.0579,-7566,35,1479.0,42914.0,,,0.034464,100.0,1.0
Melilla,2021,5311,3292,2019,0.3802,3261,16,2142.0,86261.0,,,0.024832,99.505,1.0
Melilla,2021,5311,3292,2019,0.3802,3261,16,2142.0,43603.0,,,0.049125,99.505,1.0
Melilla,2021,5311,3292,2019,0.3802,3261,16,2142.0,42658.0,,,0.050213,99.505,1.0
Murcia,2008,4811,15548,-10737,-2.2318,,47,74739.0,1426109.0,,,0.052408,,
Murcia,2008,4811,15548,-10737,-2.2318,,47,74739.0,722999.0,,,0.103374,,
Murcia,2008,4811,15548,-10737,-2.2318,,47,74739.0,703110.0,,,0.106298,,
Murcia,2009,5421,14053,-8632,-1.5923,2105,49,54408.0,1446520.0,,,0.037613,,
Murcia,2009,5421,14053,-8632,-1.5923,2105,49,54408.0,731609.0,,,0.074368,,
Murcia,2009,5421,14053,-8632,-1.5923,2105,49,54408.0,714911.0,,,0.076105,,
Murcia,2010,6480,14312,-7832,-1.2086,800,42,49014.0,1461979.0,,,0.033526,,
Murcia,2010,6480,14312,-7832,-1.2086,800,42,49014.0,738627.0,,,0.066358,,
Murcia,2010,6480,14312,-7832,-1.2086,800,42,49014.0,723352.0,,,0.06776,,
Murcia,2011,10889,14363,-3474,-0.319,4358,39,36624.0,1470069.0,,,0.024913,,
Murcia,2011,10889,14363,-3474,-0.319,4358,39,36624.0,741581.0,,,0.049386,,
Murcia,2011,10889,14363,-3474,-0.319,4358,39,36624.0,728488.0,,,0.050274,,
Murcia,2012,12995,12836,159,0.0122,3633,27,30123.0,1474449.0,,,0.02043,,
Murcia,2012,12995,12836,159,0.0122,3633,27,30123.0,742727.0,,,0.040557,,
Murcia,2012,12995,12836,159,0.0122,3633,27,30123.0,731722.0,,,0.041167,,
Murcia,2013,5300,12131,-6831,-1.2889,-6990,45,31599.0,1472049.0,,,0.021466,53.9556,19.0
Murcia,2013,5300,12131,-6831,-1.2889,-6990,45,31599.0,739842.0,,,0.04271,53.9556,19.0
Murcia,2013,5300,12131,-6831,-1.2889,-6990,45,31599.0,732207.0,,,0.043156,53.9556,19.0
Murcia,2014,11528,12750,-1222,-0.106,5609,29,29511.0,1466818.0,,,0.020119,62.0159,19.0
Murcia,2014,11528,12750,-1222,-0.106,5609,29,29511.0,735889.0,,,0.040103,62.0159,19.0
Murcia,2014,11528,12750,-1222,-0.106,5609,29,29511.0,730929.0,,,0.040375,62.0159,19.0
Murcia,2015,3952,13433,-9481,-2.399,-8259,47,33069.0,1467288.0,,,0.022537,65.3933,16.0
Murcia,2015,3952,13433,-9481,-2.399,-8259,47,33069.0,735434.0,,,0.044965,65.3933,16.0
Murcia,2015,3952,13433,-9481,-2.399,-8259,47,33069.0,731854.0,,,0.045185,65.3933,16.0
Murcia,2016,9816,12503,-2687,-0.2737,6794,35,35193.0,1464847.0,,,0.024025,66.5193,19.0
Murcia,2016,9816,12503,-2687,-0.2737,6794,35,35193.0,733555.0,,,0.047976,66.5193,19.0
Murcia,2016,9816,12503,-2687,-0.2737,6794,35,35193.0,731292.0,,,0.048124,66.5193,19.0
Murcia,2017,8645,12155,-3510,-0.406,-823,39,39555.0,1470273.0,,,0.026903,70.7401,19.0
Murcia,2017,8645,12155,-3510,-0.406,-823,39,39555.0,736238.0,,,0.053726,70.7401,19.0
Murcia,2017,8645,12155,-3510,-0.406,-823,39,39555.0,734035.0,,,0.053887,70.7401,19.0
Murcia,2018,3236,12618,-9382,-2.8993,-5872,47,49311.0,1478509.0,,,0.033352,78.2887,20.0
Murcia,2018,3236,12618,-9382,-2.8993,-5872,47,49311.0,740143.0,,,0.066624,78.2887,20.0
Murcia,2018,3236,12618,-9382,-2.8993,-5872,47,49311.0,738366.0,,,0.066784,78.2887,20.0
Murcia,2019,4039,13006,-8967,-2.2201,415,46,50019.0,1493898.0,,,0.033482,83.535,17.0
Murcia,2019,4039,13006,-8967,-2.2201,415,46,50019.0,747615.0,,,0.066905,83.535,17.0
Murcia,2019,4039,13006,-8967,-2.2201,415,46,50019.0,746283.0,,,0.067024,83.535,17.0
Murcia,2020,5296,10773,-5477,-1.0342,3490,48,45063.0,1511251.0,,,0.029818,86.9388,20.0
Murcia,2020,5296,10773,-5477,-1.0342,3490,48,45063.0,756699.0,,,0.059552,86.9388,20.0
Murcia,2020,5296,10773,-5477,-1.0342,3490,48,45063.0,754552.0,,,0.059722,86.9388,20.0
Murcia,2021,8080,12239,-4159,-0.5147,1318,42,59355.0,1518486.0,,,0.039088,88.227,21.0
Murcia,2021,8080,12239,-4159,-0.5147,1318,42,59355.0,760362.0,,,0.078062,88.227,21.0
Murcia,2021,8080,12239,-4159,-0.5147,1318,42,59355.0,758124.0,,,0.078292,88.227,21.0
Málaga,2008,10533,15604,-5071,-0.4814,,40,86262.0,1563261.0,44696844.0,1180804.0,0.055181,,
Málaga,2008,10533,15604,-5071,-0.4814,,40,86262.0,773012.0,44696844.0,1180804.0,0.111592,,
Málaga,2008,10533,15604,-5071,-0.4814,,40,86262.0,790249.0,44696844.0,1180804.0,0.109158,,
Málaga,2009,8566,15247,-6681,-0.7799,-1610,44,69861.0,1593068.0,39277296.0,1156231.0,0.043853,,
Málaga,2009,8566,15247,-6681,-0.7799,-1610,44,69861.0,786393.0,39277296.0,1156231.0,0.088837,,
Málaga,2009,8566,15247,-6681,-0.7799,-1610,44,69861.0,806675.0,39277296.0,1156231.0,0.086604,,
Málaga,2010,15471,15521,-50,-0.0032,6631,30,65970.0,1609557.0,38640046.0,1105995.0,0.040986,,
Málaga,2010,15471,15521,-50,-0.0032,6631,30,65970.0,793575.0,38640046.0,1105995.0,0.08313,,
Málaga,2010,15471,15521,-50,-0.0032,6631,30,65970.0,815982.0,38640046.0,1105995.0,0.080847,,
Málaga,2011,10542,14872,-4330,-0.4107,-4280,41,57633.0,1625827.0,40568313.0,1098820.0,0.035448,,
Málaga,2011,10542,14872,-4330,-0.4107,-4280,41,57633.0,801126.0,40568313.0,1098820.0,0.07194,,
Málaga,2011,10542,14872,-4330,-0.4107,-4280,41,57633.0,824701.0,40568313.0,1098820.0,0.069884,,
Málaga,2012,3789,14110,-10321,-2.7239,-5991,45,53466.0,1641098.0,40772148.0,1085582.0,0.032579,,
Málaga,2012,3789,14110,-10321,-2.7239,-5991,45,53466.0,808527.0,40772148.0,1085582.0,0.066128,,
Málaga,2012,3789,14110,-10321,-2.7239,-5991,45,53466.0,832571.0,40772148.0,1085582.0,0.064218,,
Málaga,2013,9309,14620,-5311,-0.5705,5010,42,58620.0,1652999.0,43496403.0,1094371.0,0.035463,29.8001,39.0
Málaga,2013,9309,14620,-5311,-0.5705,5010,42,58620.0,813878.0,43496403.0,1094371.0,0.072026,29.8001,39.0
Málaga,2013,9309,14620,-5311,-0.5705,5010,42,58620.0,839121.0,43496403.0,1094371.0,0.069859,29.8001,39.0
Málaga,2014,8696,14152,-5456,-0.6274,-145,45,66708.0,1621968.0,45639795.0,1122059.0,0.041128,41.6836,34.0
Málaga,2014,8696,14152,-5456,-0.6274,-145,45,66708.0,797639.0,45639795.0,1122059.0,0.083632,41.6836,34.0
Málaga,2014,8696,14152,-5456,-0.6274,-145,45,66708.0,824329.0,45639795.0,1122059.0,0.080924,41.6836,34.0
Málaga,2015,10862,14832,-3970,-0.3655,1486,41,73659.0,1628973.0,47453684.0,1571940.0,0.045218,57.2965,24.0
Málaga,2015,10862,14832,-3970,-0.3655,1486,41,73659.0,800767.0,47453684.0,1571940.0,0.091986,57.2965,24.0
Málaga,2015,10862,14832,-3970,-0.3655,1486,41,73659.0,828206.0,47453684.0,1571940.0,0.088938,57.2965,24.0
Málaga,2016,8482,14634,-6152,-0.7253,-2182,41,79944.0,1629298.0,50586910.0,1611265.0,0.049067,65.8491,21.0
