provincia,anyo,flujo_hombres,flujo_mujeres,flujo_total,ratio_feminizacion,brecha_absoluta,saldo_neto,tasa_atraccion,cob_100mbps_pct,compraventas_per_capita
Cádiz,2020,10506.0,9026.0,19532.0,46.2113454843334,-1480.0,-2745,-0.391,86.6337,0.054347
Cádiz,2020,10506.0,9026.0,19532.0,46.2113454843334,-1480.0,-2745,-0.391,86.6337,0.052888
Cádiz,2021,12224.0,10390.0,22614.0,45.94498982930928,-1834.0,-1168,-0.1152,92.2155,0.039899
Cádiz,2021,12224.0,10390.0,22614.0,45.94498982930928,-1834.0,-1168,-0.1152,92.2155,0.080955
Cádiz,2021,12224.0,10390.0,22614.0,45.94498982930928,-1834.0,-1168,-0.1152,92.2155,0.078675
Córdoba,2013,7957.0,7449.0,15406.0,48.3512917045307,-508.0,5182,0.402,44.0519,0.014884
Córdoba,2013,7957.0,7449.0,15406.0,48.3512917045307,-508.0,5182,0.402,44.0519,0.030298
Córdoba,2013,7957.0,7449.0,15406.0,48.3512917045307,-508.0,5182,0.402,44.0519,0.029255
Córdoba,2014,7845.0,7553.0,15398.0,49.051824912326275,-292.0,-762,-0.1099,52.0627,0.014092
Córdoba,2014,7845.0,7553.0,15398.0,49.051824912326275,-292.0,-762,-0.1099,52.0627,0.02869
Córdoba,2014,7845.0,7553.0,15398.0,49.051824912326275,-292.0,-762,-0.1099,52.0627,0.027695
Córdoba,2015,8048.0,7807.0,15855.0,49.239987385682745,-241.0,-3272,-0.7034,54.9426,0.016761
Córdoba,2015,8048.0,7807.0,15855.0,49.239987385682745,-241.0,-3272,-0.7034,54.9426,0.034143
Córdoba,2015,8048.0,7807.0,15855.0,49.239987385682745,-241.0,-3272,-0.7034,54.9426,0.032922
Córdoba,2016,8280.0,7951.0,16231.0,48.98650730084406,-329.0,-6370,-3.6525,57.1073,0.018176
Córdoba,2016,8280.0,7951.0,16231.0,48.98650730084406,-329.0,-6370,-3.6525,57.1073,0.037038
Córdoba,2016,8280.0,7951.0,16231.0,48.98650730084406,-329.0,-6370,-3.6525,57.1073,0.03569
Córdoba,2017,8384.0,8106.0,16490.0,49.15706488781079,-278.0,-4925,-1.4834,62.6953,0.021451
Córdoba,2017,8384.0,8106.0,16490.0,49.15706488781079,-278.0,-4925,-1.4834,62.6953,0.04372
Córdoba,2017,8384.0,8106.0,16490.0,49.15706488781079,-278.0,-4925,-1.4834,62.6953,0.042114
Córdoba,2018,8344.0,7802.0,16146.0,48.32156571287006,-542.0,-3872,-0.9217,72.7372,0.02494
Córdoba,2018,8344.0,7802.0,16146.0,48.32156571287006,-542.0,-3872,-0.9217,72.7372,0.050856
Córdoba,2018,8344.0,7802.0,16146.0,48.32156571287006,-542.0,-3872,-0.9217,72.7372,0.048941
Córdoba,2019,8470.0,8114.0,16584.0,48.926676314520016,-356.0,-6779,-4.4805,87.5431,0.025403
Córdoba,2019,8470.0,8114.0,16584.0,48.926676314520016,-356.0,-6779,-4.4805,87.5431,0.051825
Córdoba,2019,8470.0,8114.0,16584.0,48.926676314520016,-356.0,-6779,-4.4805,87.5431,0.049826
Córdoba,2020,6572.0,6170.0,12742.0,48.42253963271072,-402.0,-2721,-0.7455,90.5512,0.021491
Córdoba,2020,6572.0,6170.0,12742.0,48.42253963271072,-402.0,-2721,-0.7455,90.5512,0.043862
Córdoba,2020,6572.0,6170.0,12742.0,48.42253963271072,-402.0,-2721,-0.7455,90.5512,0.042136
Córdoba,2021,7840.0,7576.0,15416.0,49.1437467566165,-264.0,-5741,-2.9187,88.9993,0.029653
Córdoba,2021,7840.0,7576.0,15416.0,49.1437467566165,-264.0,-5741,-2.9187,88.9993,0.06054
Córdoba,2021,7840.0,7576.0,15416.0,49.1437467566165,-264.0,-5741,-2.9187,88.9993,0.05812
Gipuzkoa,2013,5229.0,4517.0,9746.0,46.34721937205007,-712.0,-1381,-0.3947,82.6671,0.013663
Gipuzkoa,2013,5229.0,4517.0,9746.0,46.34721937205007,-712.0,-1381,-0.3947,82.6671,0.027902
Gipuzkoa,2013,5229.0,4517.0,9746.0,46.34721937205007,-712.0,-1381,-0.3947,82.6671,0.026774
Gipuzkoa,2014,5375.0,4639.0,10014.0,46.3251447972838,-736.0,-2799,-1.2682,83.2112,0.01678
Gipuzkoa,2014,5375.0,4639.0,10014.0,46.3251447972838,-736.0,-2799,-1.2682,83.2112,0.034284
Gipuzkoa,2014,5375.0,4639.0,10014.0,46.3251447972838,-736.0,-2799,-1.2682,83.2112,0.032865
Gipuzkoa,2015,5735.0,4823.0,10558.0,45.68100018942982,-912.0,-1873,-0.5504,84.8332,0.018929
Gipuzkoa,2015,5735.0,4823.0,10558.0,45.68100018942982,-912.0,-1873,-0.5504,84.8332,0.03868
Gipuzkoa,2015,5735.0,4823.0,10558.0,45.68100018942982,-912.0,-1873,-0.5504,84.8332,0.03707
Gipuzkoa,2016,5552.0,4805.0,10357.0,46.39374336197741,-747.0,584,0.1014,93.2794,0.022121
Gipuzkoa,2016,5552.0,4805.0,10357.0,46.39374336197741,-747.0,584,0.1014,93.2794,0.04524
Gipuzkoa,2016,5552.0,4805.0,10357.0,46.39374336197741,-747.0,584,0.1014,93.2794,0.043287
Gipuzkoa,2017,5572.0,4868.0,10440.0,46.628352490421456,-704.0,35148,0.8707,96.2181,0.02417
Gipuzkoa,2017,5572.0,4868.0,10440.0,46.628352490421456,-704.0,35148,0.8707,96.2181,0.049493
Gipuzkoa,2017,5572.0,4868.0,10440.0,46.628352490421456,-704.0,35148,0.8707,96.2181,0.047239
Gipuzkoa,2018,5632.0,5302.0,10934.0,48.49094567404427,-330.0,8711,0.6144,96.7436,0.02734
Gipuzkoa,2018,5632.0,5302.0,10934.0,48.49094567404427,-330.0,8711,0.6144,96.7436,0.056017
Gipuzkoa,2018,5632.0,5302.0,10934.0,48.49094567404427,-330.0,8711,0.6144,96.7436,0.053405
Gipuzkoa,2019,5882.0,5128.0,11010.0,46.57584014532243,-754.0,-494,-0.0986,97.5791,0.029839
Gipuzkoa,2019,5882.0,5128.0,11010.0,46.57584014532243,-754.0,-494,-0.0986,97.5791,0.061101
Gipuzkoa,2019,5882.0,5128.0,11010.0,46.57584014532243,-754.0,-494,-0.0986,97.5791,0.05832
Gipuzkoa,2020,5344.0,4502.0,9846.0,45.724151939874055,-842.0,3386,0.4075,96.0171,0.023295
Gipuzkoa,2020,5344.0,4502.0,9846.0,45.724151939874055,-842.0,3386,0.4075,96.0171,0.047695
Gipuzkoa,2020,5344.0,4502.0,9846.0,45.724151939874055,-842.0,3386,0.4075,96.0171,0.045533
Gipuzkoa,2021,6338.0,5416.0,11754.0,46.077930917134594,-922.0,-1723,-0.4148,93.9543,0.029193
Gipuzkoa,2021,6338.0,5416.0,11754.0,46.077930917134594,-922.0,-1723,-0.4148,93.9543,0.059752
Gipuzkoa,2021,6338.0,5416.0,11754.0,46.077930917134594,-922.0,-1723,-0.4148,93.9543,0.057081
Girona,2013,11053.0,9941.0,20994.0,47.351624273601985,-1112.0,-8371,-3.9264,14.701,0.027687
Girona,2013,11053.0,9941.0,20994.0,47.351624273601985,-1112.0,-8371,-3.9264,14.701,0.055103
Girona,2013,11053.0,9941.0,20994.0,47.351624273601985,-1112.0,-8371,-3.9264,14.701,0.055646
Girona,2014,11078.0,9927.0,21005.0,47.26017614853607,-1151.0,-7725,-2.7828,25.5206,0.029248
Girona,2014,11078.0,9927.0,21005.0,47.26017614853607,-1151.0,-7725,-2.7828,25.5206,0.058327
Girona,2014,11078.0,9927.0,21005.0,47.26017614853607,-1151.0,-7725,-2.7828,25.5206,0.058666
Girona,2015,10929.0,9517.0,20446.0,46.54700185855424,-1412.0,-4551,-0.8026,34.0723,0.030325
Girona,2015,10929.0,9517.0,20446.0,46.54700185855424,-1412.0,-4551,-0.8026,34.0723,0.060583
Girona,2015,10929.0,9517.0,20446.0,46.54700185855424,-1412.0,-4551,-0.8026,34.0723,0.060715
Girona,2016,9589.0,8762.0,18351.0,47.746716800174376,-827.0,-828,-0.0992,40.0035,0.035833
Girona,2016,9589.0,8762.0,18351.0,47.746716800174376,-827.0,-828,-0.0992,40.0035,0.071637
Girona,2016,9589.0,8762.0,18351.0,47.746716800174376,-827.0,-828,-0.0992,40.0035,0.071696
Girona,2017,9074.0,8238.0,17312.0,47.585489833641404,-836.0,4914,0.3621,53.7986,0.041099
Girona,2017,9074.0,8238.0,17312.0,47.585489833641404,-836.0,4914,0.3621,53.7986,0.08225
Girona,2017,9074.0,8238.0,17312.0,47.585489833641404,-836.0,4914,0.3621,53.7986,0.082145
Girona,2018,9700.0,8746.0,18446.0,47.414073511872495,-954.0,-6847,-2.8817,58.3832,0.042369
Girona,2018,9700.0,8746.0,18446.0,47.414073511872495,-954.0,-6847,-2.8817,58.3832,0.084801
Girona,2018,9700.0,8746.0,18446.0,47.414073511872495,-954.0,-6847,-2.8817,58.3832,0.084675
Girona,2019,9920.0,8714.0,18634.0,46.76397982183106,-1206.0,-3466,-0.5924,60.3865,0.042433
Girona,2019,9920.0,8714.0,18634.0,46.76397982183106,-1206.0,-3466,-0.5924,60.3865,0.084916
Girona,2019,9920.0,8714.0,18634.0,46.76397982183106,-1206.0,-3466,-0.5924,60.3865,0.084817
Girona,2020,8196.0,7294.0,15490.0,47.08844415752098,-902.0,5774,0.4271,71.837,0.03545
Girona,2020,8196.0,7294.0,15490.0,47.08844415752098,-902.0,5774,0.4271,71.837,0.070847
Girona,2020,8196.0,7294.0,15490.0,47.08844415752098,-902.0,5774,0.4271,71.837,0.070951
Girona,2021,9516.0,8520.0,18036.0,47.238855622089154,-996.0,-5125,-1.3165,81.4526,0.047796
Girona,2021,9516.0,8520.0,18036.0,47.238855622089154,-996.0,-5125,-1.3165,81.4526,0.095477
Girona,2021,9516.0,8520.0,18036.0,47.238855622089154,-996.0,-5125,-1.3165,81.4526,0.095706
Granada,2013,11143.0,10365.0,21508.0,48.191370652780364,-778.0,-2050,-0.2355,31.1198,0.020882
Granada,2013,11143.0,10365.0,21508.0,48.191370652780364,-778.0,-2050,-0.2355,31.1198,0.042315
Granada,2013,11143.0,10365.0,21508.0,48.191370652780364,-778.0,-2050,-0.2355,31.1198,0.041226
Granada,2014,11712.0,10686.0,22398.0,47.709616930083044,-1026.0,-801,-0.0771,36.0342,0.020174
Granada,2014,11712.0,10686.0,22398.0,47.709616930083044,-1026.0,-801,-0.0771,36.0342,0.04091
Granada,2014,11712.0,10686.0,22398.0,47.709616930083044,-1026.0,-801,-0.0771,36.0342,0.039801
Granada,2015,11777.0,10836.0,22613.0,47.91933843364436,-941.0,2376,0.1737,45.7772,0.022661
Granada,2015,11777.0,10836.0,22613.0,47.91933843364436,-941.0,2376,0.1737,45.7772,0.045998
Granada,2015,11777.0,10836.0,22613.0,47.91933843364436,-941.0,2376,0.1737,45.7772,0.044666
Granada,2016,11496.0,10693.0,22189.0,48.19054486457254,-803.0,-8559,-3.379,54.8524,0.024399
Granada,2016,11496.0,10693.0,22189.0,48.19054486457254,-803.0,-8559,-3.379,54.8524,0.049507
Granada,2016,11496.0,10693.0,22189.0,48.19054486457254,-803.0,-8559,-3.379,54.8524,0.04811
Granada,2017,11426.0,10674.0,22100.0,48.29864253393665,-752.0,7823,0.4145,60.0236,0.030137
Granada,2017,11426.0,10674.0,22100.0,48.29864253393665,-752.0,7823,0.4145,60.0236,0.061164
Granada,2017,11426.0,10674.0,22100.0,48.29864253393665,-752.0,7823,0.4145,60.0236,0.059408
Granada,2018,11656.0,10860.0,22516.0,48.23236809379996,-796.0,-6635,-1.4352,66.5655,0.03378
Granada,2018,11656.0,10860.0,22516.0,48.23236809379996,-796.0,-6635,-1.4352,66.5655,0.068571
Granada,2018,11656.0,10860.0,22516.0,48.23236809379996,-796.0,-6635,-1.4352,66.5655,0.066579
Granada,2019,11888.0,10890.0,22778.0,47.80928966546668,-998.0,-5909,-1.0783,72.0243,0.034101
Granada,2019,11888.0,10890.0,22778.0,47.80928966546668,-998.0,-5909,-1.0783,72.0243,0.069228
Granada,2019,11888.0,10890.0,22778.0,47.80928966546668,-998.0,-5909,-1.0783,72.0243,0.067204
Granada,2020,9430.0,8794.0,18224.0,48.25504828797191,-636.0,1131,0.1104,80.8172,0.029103
Granada,2020,9430.0,8794.0,18224.0,48.25504828797191,-636.0,1131,0.1104,80.8172,0.059106
Granada,2020,9430.0,8794.0,18224.0,48.25504828797191,-636.0,1131,0.1104,80.8172,0.057335
Granada,2021,11236.0,10534.0,21770.0,48.38768948093707,-702.0,-1688,-0.1835,88.1713,0.03921
Granada,2021,11236.0,10534.0,21770.0,48.38768948093707,-702.0,-1688,-0.1835,88.1713,0.079628
Granada,2021,11236.0,10534.0,21770.0,48.38768948093707,-702.0,-1688,-0.1835,88.1713,0.077249
Guadalajara,2013,7282.0,6405.0,13687.0,46.79622999926938,-877.0,-1319,-0.2386,29.9973,0.028042
Guadalajara,2013,7282.0,6405.0,13687.0,46.79622999926938,-877.0,-1319,-0.2386,29.9973,0.054835
Guadalajara,2013,7282.0,6405.0,13687.0,46.79622999926938,-877.0,-1319,-0.2386,29.9973,0.05739
Guadalajara,2014,7012.0,6128.0,13140.0,46.63622526636225,-884.0,-3782,-1.358,30.0297,0.025181
Guadalajara,2014,7012.0,6128.0,13140.0,46.63622526636225,-884.0,-3782,-1.358,30.0297,0.049402
Guadalajara,2014,7012.0,6128.0,13140.0,46.63622526636225,-884.0,-3782,-1.358,30.0297,0.051362
Guadalajara,2015,6319.0,5814.0,12133.0,47.918898870848096,-505.0,-3926,-1.8389,39.0081,0.02701
Guadalajara,2015,6319.0,5814.0,12133.0,47.918898870848096,-505.0,-3926,-1.8389,39.0081,0.053136
Guadalajara,2015,6319.0,5814.0,12133.0,47.918898870848096,-505.0,-3926,-1.8389,39.0081,0.054933
Guadalajara,2016,5962.0,5349.0,11311.0,47.29024843073115,-613.0,82,0.0143,47.4209,0.028496
Guadalajara,2016,5962.0,5349.0,11311.0,47.29024843073115,-613.0,82,0.0143,47.4209,0.056181
Guadalajara,2016,5962.0,5349.0,11311.0,47.29024843073115,-613.0,82,0.0143,47.4209,0.057825
Guadalajara,2017,5984.0,5312.0,11296.0,47.02549575070821,-672.0,11470,0.6701,57.8403,0.034404
Guadalajara,2017,5984.0,5312.0,11296.0,47.02549575070821,-672.0,11470,0.6701,57.8403,0.067905
Guadalajara,2017,5984.0,5312.0,11296.0,47.02549575070821,-672.0,11470,0.6701,57.8403,0.069737
Guadalajara,2018,6156.0,5344.0,11500.0,46.469565217391306,-812.0,4404,0.4337,62.717,0.03979
Guadalajara,2018,6156.0,5344.0,11500.0,46.469565217391306,-812.0,4404,0.4337,62.717,0.078531
Guadalajara,2018,6156.0,5344.0,11500.0,46.469565217391306,-812.0,4404,0.4337,62.717,0.080659
Guadalajara,2019,6116.0,5410.0,11526.0,46.93735901440222,-706.0,11109,0.6584,69.0423,0.039688
Guadalajara,2019,6116.0,5410.0,11526.0,46.93735901440222,-706.0,11109,0.6584,69.0423,0.07837
Guadalajara,2019,6116.0,5410.0,11526.0,46.93735901440222,-706.0,11109,0.6584,69.0423,0.080407
Guadalajara,2020,5128.0,4728.0,9856.0,47.97077922077922,-400.0,2448,0.3319,76.4607,0.037306
Guadalajara,2020,5128.0,4728.0,9856.0,47.97077922077922,-400.0,2448,0.3319,76.4607,0.073578
Guadalajara,2020,5128.0,4728.0,9856.0,47.97077922077922,-400.0,2448,0.3319,76.4607,0.075676
Guadalajara,2021,6442.0,6024.0,12466.0,48.32343975613669,-418.0,2068,0.2491,73.2553,0.049961
Guadalajara,2021,6442.0,6024.0,12466.0,48.32343975613669,-418.0,2068,0.2491,73.2553,0.098563
Guadalajara,2021,6442.0,6024.0,12466.0,48.32343975613669,-418.0,2068,0.2491,73.2553,0.101318
Huelva,2013,4940.0,4698.0,9638.0,48.744552811786676,-242.0,4821,0.4999,36.805,0.021428
Huelva,2013,4940.0,4698.0,9638.0,48.744552811786676,-242.0,4821,0.4999,36.805,0.043179
Huelva,2013,4940.0,4698.0,9638.0,48.744552811786676,-242.0,4821,0.4999,36.805,0.042538
Huelva,2014,5124.0,4812.0,9936.0,48.429951690821255,-312.0,90,0.0178,40.9624,0.020575
Huelva,2014,5124.0,4812.0,9936.0,48.429951690821255,-312.0,90,0.0178,40.9624,0.041481
Huelva,2014,5124.0,4812.0,9936.0,48.429951690821255,-312.0,90,0.0178,40.9624,0.040824
Huelva,2015,5754.0,5275.0,11029.0,47.828452262217795,-479.0,234,0.0407,40.7554,0.020613
Huelva,2015,5754.0,5275.0,11029.0,47.828452262217795,-479.0,234,0.0407,40.7554,0.041595
Huelva,2015,5754.0,5275.0,11029.0,47.828452262217795,-479.0,234,0.0407,40.7554,0.040863
Huelva,2016,5467.0,4889.0,10356.0,47.20934723831595,-578.0,-3127,-1.5291,41.3887,0.02306
Huelva,2016,5467.0,4889.0,10356.0,47.20934723831595,-578.0,-3127,-1.5291,41.3887,0.046519
Huelva,2016,5467.0,4889.0,10356.0,47.20934723831595,-578.0,-3127,-1.5291,41.3887,0.045728
Huelva,2017,5408.0,4618.0,10026.0,46.060243367245164,-790.0,-283,-0.0598,56.1534,0.028518
Huelva,2017,5408.0,4618.0,10026.0,46.060243367245164,-790.0,-283,-0.0598,56.1534,0.057447
Huelva,2017,5408.0,4618.0,10026.0,46.060243367245164,-790.0,-283,-0.0598,56.1534,0.056632
Huelva,2018,5420.0,4712.0,10132.0,46.506119226213976,-708.0,5561,0.5233,61.9341,0.03185
Huelva,2018,5420.0,4712.0,10132.0,46.506119226213976,-708.0,5561,0.5233,61.9341,0.064258
Huelva,2018,5420.0,4712.0,10132.0,46.506119226213976,-708.0,5561,0.5233,61.9341,0.063153
Huelva,2019,5664.0,4828.0,10492.0,46.016012199771254,-836.0,-2941,-1.2759,70.0692,0.032543
Huelva,2019,5664.0,4828.0,10492.0,46.016012199771254,-836.0,-2941,-1.2759,70.0692,0.06572
Huelva,2019,5664.0,4828.0,10492.0,46.016012199771254,-836.0,-2941,-1.2759,70.0692,0.064462
Huelva,2020,4732.0,3950.0,8682.0,45.49642939414881,-782.0,6971,0.6162,79.7284,0.028531
Huelva,2020,4732.0,3950.0,8682.0,45.49642939414881,-782.0,6971,0.6162,79.7284,0.057643
Huelva,2020,4732.0,3950.0,8682.0,45.49642939414881,-782.0,6971,0.6162,79.7284,0.056492
Huelva,2021,5004.0,4698.0,9702.0,48.42300556586271,-306.0,-2437,-1.0095,83.7742,0.041066
Huelva,2021,5004.0,4698.0,9702.0,48.42300556586271,-306.0,-2437,-1.0095,83.7742,0.082869
Huelva,2021,5004.0,4698.0,9702.0,48.42300556586271,-306.0,-2437,-1.0095,83.7742,0.081409
Huesca,2013,3772.0,3244.0,7016.0,46.23717217787913,-528.0,2428,0.4088,23.3896,0.025595
Huesca,2013,3772.0,3244.0,7016.0,46.23717217787913,-528.0,2428,0.4088,23.3896,0.05047
Huesca,2013,3772.0,3244.0,7016.0,46.23717217787913,-528.0,2428,0.4088,23.3896,0.051933
Huesca,2014,3643.0,3171.0,6814.0,46.53654241267978,-472.0,-1696,-0.9936,23.4849,0.021782
Huesca,2014,3643.0,3171.0,6814.0,46.53654241267978,-472.0,-1696,-0.9936,23.4849,0.043034
Huesca,2014,3643.0,3171.0,6814.0,46.53654241267978,-472.0,-1696,-0.9936,23.4849,0.044108
Huesca,2015,3806.0,3239.0,7045.0,45.97586941092974,-567.0,6773,0.6581,26.3096,0.022368
Huesca,2015,3806.0,3239.0,7045.0,45.97586941092974,-567.0,6773,0.6581,26.3096,0.04427
Huesca,2015,3806.0,3239.0,7045.0,45.97586941092974,-567.0,6773,0.6581,26.3096,0.045211
Huesca,2016,3510.0,3307.0,6817.0,48.51107525304386,-203.0,420,0.1098,29.7847,0.027886
Huesca,2016,3510.0,3307.0,6817.0,48.51107525304386,-203.0,420,0.1098,29.7847,0.055243
Huesca,2016,3510.0,3307.0,6817.0,48.51107525304386,-203.0,420,0.1098,29.7847,0.056311
Huesca,2017,3590.0,3130.0,6720.0,46.577380952380956,-460.0,1051,0.2383,45.1912,0.032881
Huesca,2017,3590.0,3130.0,6720.0,46.577380952380956,-460.0,1051,0.2383,45.1912,0.065167
Huesca,2017,3590.0,3130.0,6720.0,46.577380952380956,-460.0,1051,0.2383,45.1912,0.066368
Huesca,2018,3640.0,3258.0,6898.0,47.23108147289069,-382.0,5117,0.5974,59.9382,0.036217
Huesca,2018,3640.0,3258.0,6898.0,47.23108147289069,-382.0,5117,0.5974,59.9382,0.071827
Huesca,2018,3640.0,3258.0,6898.0,47.23108147289069,-382.0,5117,0.5974,59.9382,0.073051
Huesca,2019,3426.0,3038.0,6464.0,46.99876237623762,-388.0,14011,0.8126,71.4549,0.038497
Huesca,2019,3426.0,3038.0,6464.0,46.99876237623762,-388.0,14011,0.8126,71.4549,0.076303
Huesca,2019,3426.0,3038.0,6464.0,46.99876237623762,-388.0,14011,0.8126,71.4549,0.077696
Huesca,2020,2974.0,2638.0,5612.0,47.0064148253742,-336.0,2049,0.422,78.5513,0.031443
Huesca,2020,2974.0,2638.0,5612.0,47.0064148253742,-336.0,2049,0.422,78.5513,0.062252
Huesca,2020,2974.0,2638.0,5612.0,47.0064148253742,-336.0,2049,0.422,78.5513,0.063534
Huesca,2021,3792.0,3208.0,7000.0,45.82857142857143,-584.0,2016,0.3655,70.5594,0.039061
Huesca,2021,3792.0,3208.0,7000.0,45.82857142857143,-584.0,2016,0.3655,70.5594,0.077108
Huesca,2021,3792.0,3208.0,7000.0,45.82857142857143,-584.0,2016,0.3655,70.5594,0.079164
Jaén,2013,9743.0,7352.0,17095.0,43.00672711319099,-2391.0,9355,0.5224,26.0128,0.012484
Jaén,2013,9743.0,7352.0,17095.0,43.00672711319099,-2391.0,9355,0.5224,26.0128,0.025116
Jaén,2013,9743.0,7352.0,17095.0,43.00672711319099,-2391.0,9355,0.5224,26.0128,0.024823
Jaén,2014,8528.0,7709.0,16237.0,47.47798238590873,-819.0,845,0.0943,31.4446,0.012191
Jaén,2014,8528.0,7709.0,16237.0,47.47798238590873,-819.0,845,0.0943,31.4446,0.0246
Jaén,2014,8528.0,7709.0,16237.0,47.47798238590873,-819.0,845,0.0943,31.4446,0.024166
Jaén,2015,8719.0,7917.0,16636.0,47.58956479923058,-802.0,1694,0.1692,35.4002,0.015042
Jaén,2015,8719.0,7917.0,16636.0,47.58956479923058,-802.0,1694,0.1692,35.4002,0.030383
Jaén,2015,8719.0,7917.0,16636.0,47.58956479923058,-802.0,1694,0.1692,35.4002,0.02979
Jaén,2016,8114.0,7849.0,15963.0,49.16995552214496,-265.0,5273,0.3979,37.9602,0.017415
Jaén,2016,8114.0,7849.0,15963.0,49.16995552214496,-265.0,5273,0.3979,37.9602,0.035183
Jaén,2016,8114.0,7849.0,15963.0,49.16995552214496,-265.0,5273,0.3979,37.9602,0.034482
Jaén,2017,8216.0,7956.0,16172.0,49.19614147909968,-260.0,-2727,-0.5089,56.2812,0.020597
Jaén,2017,8216.0,7956.0,16172.0,49.19614147909968,-260.0,-2727,-0.5089,56.2812,0.041623
Jaén,2017,8216.0,7956.0,16172.0,49.19614147909968,-260.0,-2727,-0.5089,56.2812,0.040775
Jaén,2018,8070.0,7772.0,15842.0,49.05946218911754,-298.0,-4211,-1.135,69.509,0.022186
Jaén,2018,8070.0,7772.0,15842.0,49.05946218911754,-298.0,-4211,-1.135,69.509,0.044865
Jaén,2018,8070.0,7772.0,15842.0,49.05946218911754,-298.0,-4211,-1.135,69.509,0.043891
Jaén,2019,7992.0,7726.0,15718.0,49.153836365949864,-266.0,-2813,-0.5575,81.9895,0.022497
Jaén,2019,7992.0,7726.0,15718.0,49.153836365949864,-266.0,-2813,-0.5575,81.9895,0.045485
Jaén,2019,7992.0,7726.0,15718.0,49.153836365949864,-266.0,-2813,-0.5575,81.9895,0.044512
Jaén,2020,6336.0,5876.0,12212.0,48.116606616442844,-460.0,-4306,-2.3922,90.8257,0.021377
Jaén,2020,6336.0,5876.0,12212.0,48.116606616442844,-460.0,-4306,-2.3922,90.8257,0.043209
Jaén,2020,6336.0,5876.0,12212.0,48.116606616442844,-460.0,-4306,-2.3922,90.8257,0.042308
Jaén,2021,7636.0,7248.0,14884.0,48.6965869389949,-388.0,172,0.0226,87.1896,0.026002
Jaén,2021,7636.0,7248.0,14884.0,48.6965869389949,-388.0,172,0.0226,87.1896,0.052552
Jaén,2021,7636.0,7248.0,14884.0,48.6965869389949,-388.0,172,0.0226,87.1896,0.051466
León,2013,6025.0,5973.0,11998.0,49.7832972162027,-52.0,-2623,-0.7758,49.1862,0.015271
León,2013,6025.0,5973.0,11998.0,49.7832972162027,-52.0,-2623,-0.7758,49.1862,0.031269
León,2013,6025.0,5973.0,11998.0,49.7832972162027,-52.0,-2623,-0.7758,49.1862,0.029848
León,2014,6212.0,6034.0,12246.0,49.27323207577985,-178.0,12844,0.6774,49.2965,0.012837
León,2014,6212.0,6034.0,12246.0,49.27323207577985,-178.0,12844,0.6774,49.2965,0.026305
León,2014,6212.0,6034.0,12246.0,49.27323207577985,-178.0,12844,0.6774,49.2965,0.025073
León,2015,6139.0,5924.0,12063.0,49.1088452292133,-215.0,-42,-0.007,49.4941,0.014862
León,2015,6139.0,5924.0,12063.0,49.1088452292133,-215.0,-42,-0.007,49.4941,0.030493
León,2015,6139.0,5924.0,12063.0,49.1088452292133,-215.0,-42,-0.007,49.4941,0.028995
León,2016,6002.0,5953.0,11955.0,49.79506482643246,-49.0,-2425,-0.6835,52.4982,0.016311
León,2016,6002.0,5953.0,11955.0,49.79506482643246,-49.0,-2425,-0.6835,52.4982,0.033481
León,2016,6002.0,5953.0,11955.0,49.79506482643246,-49.0,-2425,-0.6835,52.4982,0.031806
León,2017,5746.0,5602.0,11348.0,49.36552696510398,-144.0,1264,0.1822,57.8838,0.018033
León,2017,5746.0,5602.0,11348.0,49.36552696510398,-144.0,1264,0.1822,57.8838,0.03703
León,2017,5746.0,5602.0,11348.0,49.36552696510398,-144.0,1264,0.1822,57.8838,0.03515
León,2018,6110.0,5812.0,11922.0,48.75020969635967,-298.0,-1165,-0.2429,62.0927,0.020041
León,2018,6110.0,5812.0,11922.0,48.75020969635967,-298.0,-1165,-0.2429,62.0927,0.041188
León,2018,6110.0,5812.0,11922.0,48.75020969635967,-298.0,-1165,-0.2429,62.0927,0.039034
León,2019,5972.0,5688.0,11660.0,48.78216123499142,-284.0,2939,0.3352,63.9323,0.021489
León,2019,5972.0,5688.0,11660.0,48.78216123499142,-284.0,2939,0.3352,63.9323,0.04418
León,2019,5972.0,5688.0,11660.0,48.78216123499142,-284.0,2939,0.3352,63.9323,0.04184
León,2020,4828.0,4464.0,9292.0,48.0413258717176,-364.0,4281,0.4796,71.8151,0.020934
León,2020,4828.0,4464.0,9292.0,48.0413258717176,-364.0,4281,0.4796,71.8151,0.043059
León,2020,4828.0,4464.0,9292.0,48.0413258717176,-364.0,4281,0.4796,71.8151,0.04074
León,2021,5494.0,5116.0,10610.0,48.2186616399623,-378.0,-3852,-2.6511,66.586,0.026287
León,2021,5494.0,5116.0,10610.0,48.2186616399623,-378.0,-3852,-2.6511,66.586,0.054088
León,2021,5494.0,5116.0,10610.0,48.2186616399623,-378.0,-3852,-2.6511,66.586,0.051143
Lleida,2013,6987.0,5913.0,12900.0,45.83720930232558,-1074.0,-2897,-0.8092,28.7861,0.017548
Lleida,2013,6987.0,5913.0,12900.0,45.83720930232558,-1074.0,-2897,-0.8092,28.7861,0.034574
Lleida,2013,6987.0,5913.0,12900.0,45.83720930232558,-1074.0,-2897,-0.8092,28.7861,0.035632
Lleida,2014,6650.0,5617.0,12267.0,45.78951658922312,-1033.0,10,0.0016,28.8238,0.015589
